corpus,id,text,human_score,human_label,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
Movie Reviews,7703,"De Niro looks bored, Murphy recycles Murphy, and you mentally add Showtime to the pile of Hollywood dreck that represents nothing more than the art of the deal.",-2.5,NEGATIVE,0.072,0.928,0.0,-0.2732,NEGATIVE
Movie Reviews,7704,I didn't believe for a moment in these villains or their plot.,-2.16666666667,NEGATIVE,0.286,0.714,0.0,-0.6597,NEGATIVE
Movie Reviews,7705,Another rent installment for the Ian Fleming estate.,-1.54166666667,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7706,"With Danilo Donati's witty designs and Dante Spinotti's luscious cinematography, this might have made a decent children's movie    if only Benigni hadn't insisted on casting himself in the title role.",-0.833333333333,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7707,So lazy and slipshod it confuses the mere flashing of kinky soft core imagery with naughty fun.,-2.25,NEGATIVE,0.227,0.625,0.147,-0.2006,NEGATIVE
Movie Reviews,7708,"Though it draws several decent laughs, it's low cal Woody at best.",-0.625,NEGATIVE,0.114,0.486,0.4,0.743,POSITIVE
Movie Reviews,7709,Has little on its mind aside from scoring points with drag gags.,-1.54166666667,NEGATIVE,0.147,0.853,0.0,-0.2263,NEGATIVE
Movie Reviews,7710,"Britney's performance cannot be faulted. Lucy's a dull girl, that's all.",-0.833333333333,NEGATIVE,0.197,0.655,0.148,-0.169,NEGATIVE
Movie Reviews,7711,Well shot but badly written tale set in a future ravaged by dragons.,-1.11111111111,NEGATIVE,0.249,0.659,0.093,-0.5574,NEGATIVE
Movie Reviews,7712,"Sadly, Hewitt's forte is leaning forward while wearing low cut gowns, not making snappy comebacks.",-1.61111111111,NEGATIVE,0.368,0.632,0.0,-0.7184,NEGATIVE
Movie Reviews,7713,"If Melville is creatively a great whale, this film is canned tuna.",-2.38888888889,NEGATIVE,0.0,0.602,0.398,0.765,POSITIVE
Movie Reviews,7714,"This film is so slick, superficial and trend hoppy, that it's easy to imagine that a new software program spit out the screenplay.",-1.66666666667,NEGATIVE,0.0,0.884,0.116,0.4404,POSITIVE
Movie Reviews,7715,"Just one more collection of penis, breast and flatulence gags in search of a story. Or a profit. Or some damn thing.",-2.61111111111,NEGATIVE,0.105,0.781,0.113,0.0516,POSITIVE
Movie Reviews,7716,"The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island    and the CGI Scooby might well be the worst special effects creation of the year.",-3.05555555556,NEGATIVE,0.092,0.697,0.211,0.5106,POSITIVE
Movie Reviews,7717,"Enough trivializes an important crisis, reduces it to an almost comic embarrassment.",-2.38888888889,NEGATIVE,0.471,0.432,0.097,-0.7859,NEGATIVE
Movie Reviews,7718,"The makers have forsaken the entertaining elements of the original and, instead, rehash old jokes and leave any life at the doorstep. I like Frank the Pug, though.",-1.66666666667,NEGATIVE,0.035,0.678,0.286,0.8176,POSITIVE
Movie Reviews,7719,"A restrained Ribisi convinces as an Italian, though if ever a movie needed one of the actor's whiny jags to pump it up, this has to be among the rare ones.",-0.944444444444,NEGATIVE,0.0,0.946,0.054,0.1779,POSITIVE
Movie Reviews,7720,"Gee, a second assassin shot Kennedy? Moot point.",-1.22222222222,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7721,A hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face.,-1.88888888889,NEGATIVE,0.195,0.805,0.0,-0.34,NEGATIVE
Movie Reviews,7722,"Needless to say, the dramatics that follow are utter hooey.",-2.0,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7723,"The problem is that rather than dramatizing this premise, Mr. Desplechin is content to state it.",-1.55555555556,NEGATIVE,0.153,0.847,0.0,-0.4019,NEGATIVE
Movie Reviews,7724,Madonna still can't act a lick.,-2.33333333333,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7725,"Even the imaginative gore can't hide the musty scent of Todd Farmer's screenplay, which is a simple retread of the 1979 Alien, with a plucky heroine battling a monster loose in a spaceship.",-2.0,NEGATIVE,0.114,0.751,0.135,0.2066,POSITIVE
Movie Reviews,7726,"If you pitch your expectations at an all time low, you could do worse than this oddly cheerful    but not particularly funny    body switching farce.",-1.27777777778,NEGATIVE,0.322,0.609,0.069,-0.8092,NEGATIVE
Movie Reviews,7727,The episodic film makes valid points about the depersonalization of modern life. But the characters tend to be cliches whose lives are never fully explored.,-1.0,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7728,"Serry does a fine job of capturing the climate of the times and, perhaps unwittingly, relating it to what is happening in America in 2002. But hard to believe plot twists force the movie off track in its final half hour.",-0.388888888889,NEUTRAL,0.038,0.929,0.033,-0.0516,NEGATIVE
Movie Reviews,7729,Don't let your festive spirit go this far.,-1.33333333333,NEGATIVE,0.244,0.589,0.167,-0.1974,NEGATIVE
Movie Reviews,7730,"Though the book runs only about 300 pages, it is so densely packed ... that even an ambitious adaptation and elaborate production like Mr. Schepisi's seems skimpy and unclear.",-1.5,NEGATIVE,0.06,0.774,0.167,0.5574,POSITIVE
Movie Reviews,7731,"Hey, at least the title of this film lets you know exactly where it's heading.",-0.833333333333,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7732,"Intended to be a comedy about relationships, this wretched work falls flat in just about every conceivable area.",-2.88888888889,NEGATIVE,0.0,0.872,0.128,0.3612,POSITIVE
Movie Reviews,7733,Sensitive though not quite revelatory documentary.,-0.833333333333,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7734,"Director Brian Levant, who never strays far from his sitcom roots, skates blithely from one implausible situation to another, pausing only to tie up loose ends with more bows than you'll find on a French poodle.",-1.72222222222,NEGATIVE,0.062,0.938,0.0,-0.3182,NEGATIVE
Movie Reviews,7735,"...perhaps the heaviest, most joyless movie ever made about giant dragons taking over the world.",-2.83333333333,NEGATIVE,0.213,0.787,0.0,-0.5849,NEGATIVE
Movie Reviews,7736,"Suggests puns about ingredients and soup and somebody being off their noodle, but let's just say the ingredients don't quite add up to a meal.",-1.77777777778,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7737,I'd give real money to see the perpetrators of Chicago torn apart by dingoes.,-2.5,NEGATIVE,0.25,0.75,0.0,-0.4588,NEGATIVE
Movie Reviews,7738,"Movies like this are selling the old European candor, the old wink of 'bold' revelation. But in 2002, such revelations wilt.",-1.61111111111,NEGATIVE,0.0,0.843,0.157,0.3716,POSITIVE
Movie Reviews,7739,The timing in nearly every scene seems a half beat off.,-1.5,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7740,"I admire it and yet cannot recommend it, because it overstays its natural running time.",-1.0,NEGATIVE,0.107,0.609,0.284,0.5408,POSITIVE
Movie Reviews,7741,A fairly by the books blend of action and romance with sprinklings of intentional and unintentional comedy.,0.25,NEUTRAL,0.0,0.711,0.289,0.7269,POSITIVE
Movie Reviews,7742,Flounders due to the general sense that no two people working on the production had exactly the same thing in mind.,-1.45,NEGATIVE,0.099,0.901,0.0,-0.296,NEGATIVE
Movie Reviews,7743,"Even if you feel like you've seen this movie a thousand times before, it is kind of enjoyable thanks mainly to Belushi's easy going likableness.",1.6,POSITIVE,0.0,0.658,0.342,0.8722,POSITIVE
Movie Reviews,7744,The story bogs down in a mess of purposeless violence.,-1.85,NEGATIVE,0.452,0.548,0.0,-0.765,NEGATIVE
Movie Reviews,7745,Despite some gulps the film is a fuzzy huggy.,0.2,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7746,McKay deflates his piece of puffery with a sour cliche and heavy doses of mean spiritedness,-1.95,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7747,"A recipe for cinematic disaster...part Quentin Tarantino, part Guy Ritchie, and part 1960s spy spoof, it's all bad.",-2.9,NEGATIVE,0.171,0.829,0.0,-0.5423,NEGATIVE
Movie Reviews,7748,The cumulative effect of the relentless horror on parade numbs the movie's power as a work of drama.,-1.6,NEGATIVE,0.25,0.694,0.056,-0.6369,NEGATIVE
Movie Reviews,7749,"Another big, dumb action movie in the vein of XXX, The Transporter is riddled with plot holes big enough for its titular hero to drive his sleek black BMW through.",-2.7,NEGATIVE,0.095,0.802,0.103,0.0772,POSITIVE
Movie Reviews,7750,"Aaliyah rarely dampens her diva persona enough to spark genuine chemistry with Townsend. When she speaks, her creepy Egyptian demigod voice is as computer processed and overproduced as it was in her music.",-2.3,NEGATIVE,0.0,0.944,0.056,0.2263,POSITIVE
Movie Reviews,7751,Outrageousness is all Plympton seemed to be going for this time. We miss the quirky amazement that used to come along for an integral part of the ride.,-1.4,NEGATIVE,0.118,0.774,0.108,0.1779,POSITIVE
Movie Reviews,7752,Much of what is meant to be 'inspirational' and 'uplifting' is simply distasteful to audiences not already sharing (the movie's) mindset.,-1.95,NEGATIVE,0.095,0.771,0.134,0.2425,POSITIVE
Movie Reviews,7753,"Well before it's over, Beijing Bicycle begins spinning its wheels.",-1.7,NEGATIVE,0.0,0.811,0.189,0.2732,POSITIVE
Movie Reviews,7754,"Home Alone goes Hollywood, a funny premise until the kids start pulling off stunts not even Steven Spielberg would know how to do. Besides, real movie producers aren't this nice.",-1.25,NEGATIVE,0.135,0.781,0.084,-0.1938,NEGATIVE
Movie Reviews,7755,"(Nelson's) movie about morally compromised figures leaves viewers feeling compromised, unable to find their way out of the fog and the ashes.",-1.7,NEGATIVE,0.0,0.933,0.067,0.128,POSITIVE
Movie Reviews,7756,"Passion, lip synching, tragedy, and lots of really really high notes. For me, this opera isn't a favorite, so it's a long time before the fat lady sings.",-1.85,NEGATIVE,0.197,0.717,0.086,-0.5967,NEGATIVE
Movie Reviews,7757,Looks like a high school film project completed the day before it was due.,-2.75,NEGATIVE,0.0,0.839,0.161,0.3612,POSITIVE
Movie Reviews,7758,"Truth to tell, if you've seen more than half a dozen horror films, there's nothing here you haven't seen before.",-1.65,NEGATIVE,0.154,0.75,0.096,-0.34,NEGATIVE
Movie Reviews,7759,Abandons all pretense of creating historical context and waltzes off into a hectic soap about the ups and downs of the heavy breathing between the two artists.,-2.05,NEGATIVE,0.078,0.847,0.075,-0.0258,NEUTRAL
Movie Reviews,7760,Even die hard fans of Japanese animation ... will find this one a challenge.,-2.2,NEGATIVE,0.301,0.625,0.074,-0.6124,NEGATIVE
Movie Reviews,7761,"Filmmakers have to dig deep to sink this low. Fortunately for all involved, this movie is likely to disappear as quickly as an ice cube thrown into a pot of boiling water.",-3.3,NEGATIVE,0.125,0.875,0.0,-0.5065,NEGATIVE
Movie Reviews,7762,The movie gets muted and routine.,-1.75,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7763,The issue of faith is not explored very deeply,-1.1,NEGATIVE,0.0,0.741,0.259,0.4215,POSITIVE
Movie Reviews,7764,"It's a bad sign when you're rooting for the film to hurry up and get to its subjects' deaths just so the documentary will be over, but it's indicative of how uncompelling the movie is unless it happens to cover your particular area of interest.",-2.3,NEGATIVE,0.091,0.83,0.079,0.1027,POSITIVE
Movie Reviews,7765,The situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels.,-2.1,NEGATIVE,0.121,0.795,0.084,-0.2263,NEGATIVE
Movie Reviews,7766,It's frustrating to see these guys    who are obviously pretty clever    waste their talent on parodies of things they probably thought were funniest when they were high.,-2.2,NEGATIVE,0.145,0.534,0.321,0.7845,POSITIVE
Movie Reviews,7767,I was perplexed to watch it unfold with an astonishing lack of passion or uniqueness.,-1.9,NEGATIVE,0.235,0.612,0.153,-0.1531,NEGATIVE
Movie Reviews,7768,"K 19 may not hold a lot of water as a submarine epic, but it holds even less when it turns into an elegiacally soggy Saving Private Ryanovich.",-2.25,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7769,A very stylish but ultimately extremely silly tale...a slick piece of nonsense but nothing more.,-0.95,NEGATIVE,0.196,0.717,0.088,-0.4516,NEGATIVE
Movie Reviews,7770,Automatically pegs itself for the straight to video sci fi rental shelf.,-1.85,NEGATIVE,0.0,0.853,0.147,0.2263,POSITIVE
Movie Reviews,7771,The film is like a series of beginnings and middles that never take off.,-1.62962962963,NEGATIVE,0.0,0.839,0.161,0.3612,POSITIVE
Movie Reviews,7772,"Feels less like it's about teenagers, than it was written by teenagers.",-1.96296296296,NEGATIVE,0.0,0.833,0.167,0.2975,POSITIVE
Movie Reviews,7773,Ja Rule and Kurupt should have gotten to rap. It would have benefitted the dialogue.,-1.48148148148,NEGATIVE,0.0,0.838,0.162,0.4019,POSITIVE
Movie Reviews,7774,A standard haunted house tale transplanted to the high seas.,-0.740740740741,NEGATIVE,0.256,0.744,0.0,-0.4767,NEGATIVE
Movie Reviews,7775,"Elicits more groans from the audience than Jar Jar Binks, Scrappy Doo and Scooby Dumb, all wrapped up into one.",-2.66666666667,NEGATIVE,0.148,0.852,0.0,-0.5106,NEGATIVE
Movie Reviews,7776,"It's badly acted, blandly directed, and could have been scripted by someone who just graduated from elementary school.",-3.2962962963,NEGATIVE,0.154,0.846,0.0,-0.4767,NEGATIVE
Movie Reviews,7777,"In the end, White Oleander isn't an adaptation of a novel. It's a flashy, star splashed reduction.",-1.92592592593,NEGATIVE,0.0,0.874,0.126,0.3182,POSITIVE
Movie Reviews,7778,"This film, starring Anthony Hopkins and Chris Rock, is your typical 'fish out of water' story. You've seen them a million times. Just one problem: Fish out of water usually die. This one does.",-2.66666666667,NEGATIVE,0.171,0.829,0.0,-0.765,NEGATIVE
Movie Reviews,7779,"The angst ridden, affluent slacker characters are more grating than engaging.",-1.96296296296,NEGATIVE,0.127,0.674,0.199,0.2431,POSITIVE
Movie Reviews,7780,"A soggy, shapeless mess...just a dumb excuse for a waterlogged equivalent of a haunted house movie.",-2.85185185185,NEGATIVE,0.309,0.628,0.063,-0.7269,NEGATIVE
Movie Reviews,7781,"Men in Black II has sequel itis something fierce. An ungainly, comedy deficient, B movie rush job...",-2.2962962963,NEGATIVE,0.0,0.865,0.135,0.3612,POSITIVE
Movie Reviews,7782,"A combination of standard, stiff TV style animation and snazzy looking digital effects that do little to disguise the fact that the characters barely move.",-2.03703703704,NEGATIVE,0.067,0.933,0.0,-0.1832,NEGATIVE
Movie Reviews,7783,"An unsatisfying hybrid of Blair Witch and typical stalk and slash fare, where the most conservative protagonist is always the last one living.",-1.92592592593,NEGATIVE,0.18,0.82,0.0,-0.5574,NEGATIVE
Movie Reviews,7784,"Say this for the soundtrack, it drowns out the lousy dialogue.",-2.18518518519,NEGATIVE,0.427,0.573,0.0,-0.7717,NEGATIVE
Movie Reviews,7785,"After seeing SWEPT AWAY, I feel sorry for Madonna.",-2.11111111111,NEGATIVE,0.14,0.86,0.0,-0.0772,NEGATIVE
Movie Reviews,7786,"Instead of kicking off the intrigue and suspense and mystery of the whole thing, Hart's War, like the St. Louis Rams in the Super Bowl, waits until after halftime to get started.",-1.66666666667,NEGATIVE,0.099,0.738,0.163,0.3612,POSITIVE
Movie Reviews,7787,"A gob of drivel so sickly sweet, even the eager consumers of Moore's pasteurized ditties will retch it up like rancid crème brûlée.",-2.85185185185,NEGATIVE,0.114,0.617,0.269,0.5829,POSITIVE
Movie Reviews,7788,Maudlin and melodramatic we expected. Boring we didn't.,-2.25925925926,NEGATIVE,0.247,0.753,0.0,-0.3182,NEGATIVE
Movie Reviews,7789,"Never quite transcends jokester status ... and the punchline doesn't live up to Barry's dead eyed, perfectly chilled delivery.",-1.62962962963,NEGATIVE,0.247,0.597,0.157,-0.3434,NEGATIVE
Movie Reviews,7790,The film's bathos often overwhelms what could have been a more multifaceted look at this interesting time and place.,-1.44444444444,NEGATIVE,0.082,0.775,0.143,0.3237,POSITIVE
Movie Reviews,7791,"It almost plays like Solaris, but with guns and jokes.",-0.703703703704,NEGATIVE,0.0,0.562,0.438,0.5368,POSITIVE
Movie Reviews,7792,"A baffling misfire, and possibly the weakest movie (Woody Allen) has made in the last twenty years.",-2.81481481481,NEGATIVE,0.171,0.829,0.0,-0.5106,NEGATIVE
Movie Reviews,7793,It won't be long before you'll spy I Spy at a video store near you.,-1.74074074074,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7794,"This film looks like it was produced in 1954, shelved for 48 years, and repackaged for a 2002 audience.",-2.48148148148,NEGATIVE,0.0,0.878,0.122,0.3612,POSITIVE
Movie Reviews,7795,Propelled not by characters but by caricatures.,-1.81481481481,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7796,There is not an ounce of honesty in the entire production.,-2.66666666667,NEGATIVE,0.0,0.758,0.242,0.4939,POSITIVE
Movie Reviews,7797,"This extremely unfunny film clocks in at 80 minutes, but feels twice as long.",-3.07407407407,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7798,"Earnest but earthbound...a slow, soggy, soporific, visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast.",-1.81481481481,NEGATIVE,0.154,0.777,0.07,-0.5574,NEGATIVE
Movie Reviews,7799,The pivotal narrative point is so ripe the film can't help but go soft and stinky.,-2.14814814815,NEGATIVE,0.258,0.742,0.0,-0.5966,NEGATIVE
Movie Reviews,7800,"For all its alleged youthful fire, XXX is no less subservient to Bond's tired formula of guns, girls and gadgets while brandishing a new action hero.",-1.44444444444,NEGATIVE,0.218,0.61,0.172,-0.1531,NEGATIVE
Movie Reviews,7801,A predictable and stereotypical little B movie.,-1.29411764706,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7802,If I Spy were funny (enough) or exciting (enough) then it would be fairly simple to forgive the financial extortion it's trying to reap from the moviegoing public.,-2.35294117647,NEGATIVE,0.0,0.753,0.247,0.802,POSITIVE
Movie Reviews,7803,"Frustratingly, Dridi tells us nothing about El Gallo other than what emerges through his music.",-1.76470588235,NEGATIVE,0.176,0.824,0.0,-0.4588,NEGATIVE
Movie Reviews,7804,"Places a slightly believable love triangle in a difficult to swallow setting, and then disappointingly moves the story into the realm of an improbable thriller.",-1.94117647059,NEGATIVE,0.17,0.662,0.168,-0.0202,NEUTRAL
Movie Reviews,7805,"Stephen Earnhart's documentary is a decomposition of healthy eccentric inspiration and ambition – wearing a cloak of unsentimental, straightforward text – when it's really an exercise in gross romanticization of the delusional personality type.",-1.76470588235,NEGATIVE,0.074,0.719,0.206,0.6705,POSITIVE
Movie Reviews,7806,A very average science fiction film.,-0.705882352941,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7807,"Undone by its overly complicated and derivative screenplay, the glacier paced direction and the stereotypical characters.",-2.23529411765,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7808,How anyone over the age of 2 can stomach the touchy feely message this preachy produce promotes is beyond us.,-3.11764705882,NEGATIVE,0.0,0.888,0.112,0.34,POSITIVE
Movie Reviews,7809,The sort of movie that gives tastelessness a bad rap.,-3.23529411765,NEGATIVE,0.28,0.72,0.0,-0.5423,NEGATIVE
Movie Reviews,7810,"The cold and dreary weather is a perfect metaphor for the movie itself, which contains few laughs and not much drama.",-2.47058823529,NEGATIVE,0.088,0.659,0.253,0.6705,POSITIVE
Movie Reviews,7811,"The plot is straight off the shelf, the performances are television  caliber and the message of providing solace through deception is a little creepy.",-2.23529411765,NEGATIVE,0.108,0.821,0.071,-0.25,NEGATIVE
Movie Reviews,7812,ordinary melodrama that is heavy on religious symbols but wafer thin on dramatic substance,-1.82352941176,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7813,A whimsical if predictable time travel fable marred by a willful single mindedness.,-1.29411764706,NEGATIVE,0.0,0.902,0.098,0.0772,POSITIVE
Movie Reviews,7814,"Those who managed to avoid the Deconstructionist theorizing of French philosopher Jacques Derrida in college can now take an 85 minute brush up course with the documentary Derrida. Or, you can do something fun tonight.",-2.64705882353,NEGATIVE,0.057,0.857,0.086,0.2732,POSITIVE
Movie Reviews,7815,Jolie's performance vanishes somewhere between her hair and her lips.,-2.23529411765,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7816,"As with too many studio pics, plot mechanics get in the way of what should be the lighter than air adventure.",-1.41176470588,NEGATIVE,0.0,0.897,0.103,0.3182,POSITIVE
Movie Reviews,7817,"Static, repetitive, muddy and blurry, Hey Arnold! would seem to have a lock on the title of ugliest movie of the year.",-3.52941176471,NEGATIVE,0.283,0.717,0.0,-0.7574,NEGATIVE
Movie Reviews,7818,"For all of the contemporary post colonialist consciousness that Kapur tries to bring to The Four Feathers, the oddest thing about the movie is how it winds up affirming the same damn moldy values the material has always held dear.",-2.23529411765,NEGATIVE,0.06,0.822,0.118,0.3818,POSITIVE
Movie Reviews,7819,"When it comes to entertainment, children deserve better than Pokemon 4Ever.",-2.29411764706,NEGATIVE,0.0,0.612,0.388,0.6908,POSITIVE
Movie Reviews,7820,What The Four Feathers lacks is genuine sweep or feeling or even a character worth caring about.,-2.23529411765,NEGATIVE,0.0,0.68,0.32,0.6808,POSITIVE
Movie Reviews,7821,"While Benigni (who stars and co wrote) seems to be having a wonderful time, he might be alone in that.",-2.17647058824,NEGATIVE,0.084,0.759,0.156,0.4019,POSITIVE
Movie Reviews,7822,"Yes, 4Ever is harmless in the extreme and it'll mute your kids for nearly 80 minutes, but why not just treat the little yard apes to the real deal and take them to Spirited Away?",-1.76470588235,NEGATIVE,0.072,0.771,0.157,0.3427,POSITIVE
Movie Reviews,7823,"Preposterous and tedious, Sonny is spiked with unintentional laughter that, unfortunately, occurs too infrequently to make the film even a guilty pleasure.",-2.17647058824,NEGATIVE,0.173,0.598,0.229,0.4019,POSITIVE
Movie Reviews,7824,Calling this movie brainless would be paying it a compliment: it's more like entertainment for trolls.,-3.52941176471,NEGATIVE,0.0,0.592,0.408,0.839,POSITIVE
Movie Reviews,7825,"None of these characters resembles anyone you've ever met in real life, unless you happen to know annoyingly self involved people who speak in glib sentences that could have only come from the pen of a screenwriter.",-2.76470588235,NEGATIVE,0.0,0.968,0.032,0.0516,POSITIVE
Movie Reviews,7826,"... just a big mess of a movie, full of images and events, but no tension or surprise.",-2.88235294118,NEGATIVE,0.185,0.7,0.114,-0.1351,NEGATIVE
Movie Reviews,7827,"As elegantly crafted as it often is, Anderson's movie is essentially a one trick pony that, hampered by an undeveloped script, ultimately pulls up lame.",-2.05882352941,NEGATIVE,0.138,0.761,0.1,-0.0258,NEUTRAL
Movie Reviews,7828,"Splashes its drama all over the screen, subjecting its audience and characters to action that feels not only manufactured, but also so false you can see the filmmakers' puppet strings.",-2.70588235294,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7829,... has virtually no script at all ...,-2.64705882353,NEGATIVE,0.239,0.761,0.0,-0.296,NEGATIVE
Movie Reviews,7830,"Will only satisfy those who can't tell the difference between the good, the bad and the ugly.",-2.70588235294,NEGATIVE,0.265,0.506,0.23,-0.2263,NEGATIVE
Movie Reviews,7831,"This kind of dark comedy requires a delicate, surgical touch. But director Danny DeVito and screenwriter Adam Resnick (remember Cabin Boy?) just pound away.",-1.35294117647,NEGATIVE,0.0,0.885,0.115,0.2144,POSITIVE
Movie Reviews,7832,"At times, however, Dogtown and Z Boys lapses into an insider's lingo and mindset that the uninitiated may find hard to follow, or care about.",-1.11764705882,NEGATIVE,0.051,0.833,0.116,0.4215,POSITIVE
Movie Reviews,7833,"Rather quickly, the film falls into a soothing formula of brotherly conflict and reconciliation.",0.235294117647,NEUTRAL,0.139,0.723,0.139,0.0,NEUTRAL
Movie Reviews,7834,Screenwriters Scott Abbott and Michael Petroni have turned Rice's complex Akasha into a cartoon monster.,-1.82352941176,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7835,"The writers, director Wally Wolodarsky, and all the actors should start their own coeducational fraternity: Kappa Rho Alpha Phi.",-1.47058823529,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7836,Bad beyond belief and ridiculous beyond description.,-3.64705882353,NEGATIVE,0.545,0.455,0.0,-0.7184,NEGATIVE
Movie Reviews,7837,"The new faces are interesting, but the old story isn't, especially when it starts to seem more improvised than scripted.",-2.05882352941,NEGATIVE,0.0,0.911,0.089,0.2144,POSITIVE
Movie Reviews,7838,Most of the action setups are incoherent.,-1.94117647059,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7839,"Liman, of Swingers and Go, makes his big budget action film debut something of a clunker as he delivers a long, low heat chase, interrupted by a middling car chase.",-1.82352941176,NEGATIVE,0.133,0.867,0.0,-0.5106,NEGATIVE
Movie Reviews,7840,... surprisingly inert for a movie in which the main character travels back and forth between epochs.,-1.35294117647,NEGATIVE,0.0,0.879,0.121,0.296,POSITIVE
Movie Reviews,7841,The problem isn't that the movie hits so close to home so much as that it hits close to home while engaging in such silliness as that snake down the throat business and the inevitable shot of Schwarzenegger outrunning a fireball.,-1.58823529412,NEGATIVE,0.102,0.844,0.053,-0.296,NEGATIVE
Movie Reviews,7842,"Dreary, highly annoying...'Some Body' will appeal to No One.",-3.05882352941,NEGATIVE,0.397,0.603,0.0,-0.5574,NEGATIVE
Movie Reviews,7843,"There's something deeply creepy about Never Again, a new arrow in Schaeffer's quiver of ineptitudes.",-1.76470588235,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Movie Reviews,7844,"The problem with concept films is that if the concept is a poor one, there's no saving the movie. Sorry, Charlie",-2.64705882353,NEGATIVE,0.354,0.646,0.0,-0.8074,NEGATIVE
Movie Reviews,7845,A painfully leaden film destined for pre dawn cable television slots.,-2.52941176471,NEGATIVE,0.254,0.746,0.0,-0.5267,NEGATIVE
Movie Reviews,7846,"Blessed with immense physical prowess he may well be, but Ahola is simply not an actor. And in truth, cruel as it may sound, he makes Arnold Schwarzenegger look like Spencer Tracy.",-2.64705882353,NEGATIVE,0.123,0.637,0.241,0.4588,POSITIVE
Movie Reviews,7847,The cartoon that isn't really good enough to be on afternoon TV is now a movie that isn't really good enough to be in theaters.,-2.76470588235,NEGATIVE,0.186,0.814,0.0,-0.6423,NEGATIVE
Movie Reviews,7848,Shocking only in that it reveals the filmmaker's bottomless pit of self absorption.,-2.58823529412,NEGATIVE,0.184,0.816,0.0,-0.4019,NEGATIVE
Movie Reviews,7849,"This pep talk for faith, hope and charity does little to offend, but if saccharine earnestness were a crime, the film's producers would be in the clink for life.",-1.82352941176,NEGATIVE,0.173,0.667,0.16,-0.3529,NEGATIVE
Movie Reviews,7850,"All ends well, sort of, but the frenzied comic moments never click.",-1.17647058824,NEGATIVE,0.0,0.876,0.124,0.1406,POSITIVE
Movie Reviews,7851,"If this is the Danish idea of a good time, prospective tourists might want to consider a different destination    some jolly country embroiled in a bloody civil war, perhaps.",-2.11764705882,NEGATIVE,0.178,0.627,0.196,-0.0772,NEGATIVE
Movie Reviews,7852,Formula 51 is so trite that even Yu's high energy action stylings can't break through the stupor.,-2.35294117647,NEGATIVE,0.122,0.771,0.108,-0.0686,NEGATIVE
Movie Reviews,7853,"Only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass murdering since 1978 but has never been seen doing laundry.",-1.0,NEGATIVE,0.061,0.894,0.046,-0.1664,NEGATIVE
Movie Reviews,7854,"When the painted backdrops in a movie are more alive than its characters, you know you're in trouble.",-2.58823529412,NEGATIVE,0.125,0.741,0.134,0.0498,NEUTRAL
Movie Reviews,7855,"(Two) fairly dull    contrasting and interlocking stories about miserable Scandinavian settlers in 18th century Canada, and yuppie sailboaters in the here and now.",-1.88235294118,NEGATIVE,0.219,0.781,0.0,-0.7096,NEGATIVE
